entity_id,canonical_name,normalized_name,entity_type
E_001047,eyepieces,eyepieces,EQUIPMENT
E_001048,facilities,facilities,EQUIPMENT
E_001049,fan,fan,EQUIPMENT
E_001050,faulty equipment,faulty equipment,EQUIPMENT
E_001051,Field stain A,field stain a,EQUIPMENT
E_001052,Field stain B,field stain b,EQUIPMENT
E_001053,Fig.,fig,EQUIPMENT
E_001054,filing drawer,filing drawer,EQUIPMENT
E_001055,film,film,EQUIPMENT
E_001056,filter,filter,EQUIPMENT
E_001057,filter holder,filter holder,EQUIPMENT
E_001058,filter reservoir,filter reservoir,EQUIPMENT
E_001059,filter-paper,filter-paper,EQUIPMENT
E_001060,Filter-paper pad,filter-paper pad,EQUIPMENT
E_001061,filtered haematoxylin solution,filtered haematoxylin solution,EQUIPMENT
E_001062,Filters,filters,EQUIPMENT
E_001063,fine adjustment screw,fine adjustment screw,EQUIPMENT
E_001064,firm level bench,firm level bench,EQUIPMENT
E_001065,first card,first card,EQUIPMENT
E_001066,first centrifuge tube,first centrifuge tube,EQUIPMENT
E_001067,first container,first container,EQUIPMENT
E_001068,first seven tubes,first seven tubes,EQUIPMENT
E_001069,first slide,first slide,EQUIPMENT
E_001070,first tube,first tube,EQUIPMENT
E_001071,first-aid box,first-aid box,EQUIPMENT
E_001072,fixed or variable volume dispenser,fixed or variable volume dispenser,EQUIPMENT
E_001073,flaming burner,flaming burner,EQUIPMENT
E_001074,flask,flask,EQUIPMENT
E_001075,flask stopper,flask stopper,EQUIPMENT
E_001076,flasks,flasks,EQUIPMENT
E_001077,flat bottle,flat bottle,EQUIPMENT
E_001078,Flat bottles,flat bottles,EQUIPMENT
E_001079,Flat-bottomed jar,flat-bottomed jar,EQUIPMENT
E_001080,fluorescent microscope,fluorescent microscope,EQUIPMENT
E_001081,focusing collar,focusing collar,EQUIPMENT
E_001082,folded gauze pad,folded gauze pad,EQUIPMENT
E_001083,forceps,forceps,EQUIPMENT
E_001084,Fuchs–Rosenthal counting chamber,fuchs–rosenthal counting chamber,EQUIPMENT
E_001085,Fuchs–Rosenthal ruled counting chamber,fuchs–rosenthal ruled counting chamber,EQUIPMENT
E_001086,fully or semi-automated cell counter,fully or semi-automated cell counter,EQUIPMENT
E_001087,funnel,funnel,EQUIPMENT
E_001088,fuse box,fuse box,EQUIPMENT
E_001089,G Applicators,g applicators,EQUIPMENT
E_001090,G Centrifuge,g centrifuge,EQUIPMENT
E_001091,G Centrifuge tubes,g centrifuge tubes,EQUIPMENT
E_001092,G File,g file,EQUIPMENT
E_001093,G Forceps,g forceps,EQUIPMENT
E_001094,G Gauze pads,g gauze pads,EQUIPMENT
E_001095,G Glass stirring rods,g glass stirring rods,EQUIPMENT
E_001096,G Inoculating loop,g inoculating loop,EQUIPMENT
E_001097,G Jar,g jar,EQUIPMENT
E_001098,G Mechanical rotator,g mechanical rotator,EQUIPMENT
E_001099,G Rubber bulb for microhaematocrit tubes,g rubber bulb for microhaematocrit tubes,EQUIPMENT
E_001100,G Scale reader,g scale reader,EQUIPMENT
E_001101,G Screen,g screen,EQUIPMENT
E_001102,G Slide rack,g slide rack,EQUIPMENT
E_001103,G Template,g template,EQUIPMENT
E_001104,G Test-tube rack,g test-tube rack,EQUIPMENT
E_001105,G Test-tubes,g test-tubes,EQUIPMENT
E_001106,G Timer,g timer,EQUIPMENT
E_001107,G Westergren ESR tube,g westergren esr tube,EQUIPMENT
E_001108,gas,gas,EQUIPMENT
E_001109,gas bottle,gas bottle,EQUIPMENT
E_001110,gas burners,gas burners,EQUIPMENT
E_001111,gauze,gauze,EQUIPMENT
E_001112,gauze pad,gauze pad,EQUIPMENT
E_001113,gauze swab,gauze swab,EQUIPMENT
E_001114,gels,gels,EQUIPMENT
E_001115,generators,generator,EQUIPMENT
E_001116,glass beads,glass beads,EQUIPMENT
E_001117,glass bottle,glass bottle,EQUIPMENT
E_001118,glass case,glass case,EQUIPMENT
E_001119,glass containers,glass containers,EQUIPMENT
E_001120,glass cover,glass cover,EQUIPMENT
E_001121,glass cutter,glass cutter,EQUIPMENT
E_001122,glass jar,glass jar,EQUIPMENT
E_001123,glass jars and bottles,glass jars and bottles,EQUIPMENT
E_001124,glass or plastic container,glass or plastic container,EQUIPMENT
E_001125,glass or plastic containers,glass or plastic containers,EQUIPMENT
E_001126,glass plate,glass plate,EQUIPMENT
E_001127,glass plates,glass plates,EQUIPMENT
E_001128,glass rod,glass rod,EQUIPMENT
E_001129,Glass rods,glass rods,EQUIPMENT
E_001130,Glass screw-top jars,glass screw-top jars,EQUIPMENT
E_001131,glass slide,glass slide,EQUIPMENT
E_001132,Glass spreader,glass spreader,EQUIPMENT
E_001133,glass still,glass still,EQUIPMENT
E_001134,Glass stills,glass stills,EQUIPMENT
E_001135,glass stopcock,glass stopcock,EQUIPMENT
E_001136,glass test-tube,glass test-tube,EQUIPMENT
E_001137,Glass test-tubes,glass test-tubes,EQUIPMENT
E_001138,glass tube,glass tube,EQUIPMENT
E_001139,glass tubing,glass tubing,EQUIPMENT
E_001140,glass-stoppered bottle,glass-stoppered bottle,EQUIPMENT
E_001141,glassware,glassware,EQUIPMENT
E_001142,glassware shelf,glassware shelf,EQUIPMENT
E_001143,gloves,gloves,EQUIPMENT
E_001144,glycerol-soaked cellophane strip,glycerol-soaked cellophane strip,EQUIPMENT
E_001145,graduated glassware,graduated glassware,EQUIPMENT
E_001146,graduated pipette,graduated pipette,EQUIPMENT
E_001147,Graduated pipettes,graduated pipettes,EQUIPMENT
E_001148,graduated tube,graduated tube,EQUIPMENT
E_001149,Gram-stained smear,gram-stained smear,EQUIPMENT
E_001150,Granular casts,granular casts,EQUIPMENT
E_001151,grease pencil,grease pencil,EQUIPMENT
E_001152,greasy slide,greasy slide,EQUIPMENT
E_001153,ground glass stoppers,ground glass stoppers,EQUIPMENT
E_001154,haemoglobinometer,haemoglobinometer,EQUIPMENT
E_001155,hand glass tubing,hand glass tubing,EQUIPMENT
E_001156,Hand tally counter,hand tally counter,EQUIPMENT
E_001157,Hand tally counter or bead counter,hand tally counter or bead counter,EQUIPMENT
E_001158,hand tally counters,hand tally counters,EQUIPMENT
E_001159,hand-operated centrifuge,hand-operated centrifuge,EQUIPMENT
E_001160,hand-operated centrifuges,hand-operated centrifuges,EQUIPMENT
E_001161,handle,handle,EQUIPMENT
E_001162,health centre,health centre,EQUIPMENT
E_001163,heat-resistant glass pipettes,heat-resistant glass pipettes,EQUIPMENT
E_001164,heated tubing,heated tubing,EQUIPMENT
E_001165,heating element,heating element,EQUIPMENT
E_001166,Heparinized microhaematocrit tubes,heparinized microhaematocrit tubes,EQUIPMENT
E_001167,Heparinized tubes,heparinized tubes,EQUIPMENT
E_001168,high shelf,high shelf,EQUIPMENT
E_001169,high-power objective,high-power objective,EQUIPMENT
E_001170,holder,holder,EQUIPMENT
E_001171,Hole-punch,hole-punch,EQUIPMENT
E_001172,hot glassware,hot glassware,EQUIPMENT
E_001173,hot-air oven,hot-air oven,EQUIPMENT
E_001174,hub cavity,hub cavity,EQUIPMENT
E_001175,hyaline casts,hyaline casts,EQUIPMENT
E_001176,improved Neubauer chamber,improved neubauer chamber,EQUIPMENT
E_001177,Improved Neubauer counting chamber,improved neubauer counting chamber,EQUIPMENT
E_001178,incinerator,incinerator,EQUIPMENT
E_001179,incubator,incubator,EQUIPMENT
E_001180,Incubator or water-bath,incubator or water-bath,EQUIPMENT
E_001181,Incubators,incubators,EQUIPMENT
E_001182,individual wells,individual wells,EQUIPMENT
E_001183,infant tube,infant tube,EQUIPMENT
E_001184,inoculating loop,inoculating loop,EQUIPMENT
E_001185,Inverters,inverter,EQUIPMENT
E_001186,iodine mount,iodine mount,EQUIPMENT
E_001187,iodine mounts,iodine mounts,EQUIPMENT
E_001188,iris diaphragm,iris diaphragm,EQUIPMENT
E_001189,jar,jar,EQUIPMENT
E_001190,jar of clean water,jar of clean water,EQUIPMENT
E_001191,jars,jars,EQUIPMENT
E_001192,jars and containers,jars and containers,EQUIPMENT
E_001193,jars containing stools,jars containing stools,EQUIPMENT
E_001194,kerosene heater,kerosene heater,EQUIPMENT
E_001195,kit,kit,EQUIPMENT
E_001196,kits,kits,EQUIPMENT
E_001197,knife,knife,EQUIPMENT
E_001198,lamp,lamp,EQUIPMENT
E_001199,lancet,lancet,EQUIPMENT
E_001200,large beaker,large beaker,EQUIPMENT
E_001201,large beaker of water,large beaker of water,EQUIPMENT
E_001202,large compartment,large compartment,EQUIPMENT
E_001203,large glass test-tubes,large glass test-tubes,EQUIPMENT
E_001204,large pan,large pan,EQUIPMENT
E_001205,large pipettes,large pipettes,EQUIPMENT
E_001206,large test-tube,large test-tube,EQUIPMENT
E_001207,large test-tubes,large test-tubes,EQUIPMENT
E_001208,large tubes,large tubes,EQUIPMENT
E_001209,"large, plastic measuring cylinder","large, plastic measuring cylinder",EQUIPMENT
E_001210,lavatory,lavatory,EQUIPMENT
E_001211,lens,lens,EQUIPMENT
E_001212,lenses,lenses,EQUIPMENT
E_001213,lid,lid,EQUIPMENT
E_001214,lid clamps,lid clamps,EQUIPMENT
E_001215,light microscope,light microscope,EQUIPMENT
E_001216,light plastic box,light plastic box,EQUIPMENT
E_001217,lighter tube,lighter tube,EQUIPMENT
E_001218,local generator,local generator,EQUIPMENT
E_001219,locked cupboard,locked cupboard,EQUIPMENT
E_001220,Loeffler,loeffler,EQUIPMENT
E_001221,long capillary tube,long capillary tube,EQUIPMENT
E_001222,long cartridge,long cartridge,EQUIPMENT
E_001223,Long fine capillary Pasteur pipette,long fine capillary pasteur pipette,EQUIPMENT
E_001224,Long fine capillary Pasteur pipettes,long fine capillary pasteur pipettes,EQUIPMENT
E_001225,long graduated tube,long graduated tube,EQUIPMENT
E_001226,loop,loop,EQUIPMENT
E_001227,low-power objective,low-power objective,EQUIPMENT
E_001228,lysed blood dipstick,lysed blood dipstick,EQUIPMENT
E_001229,machine,machine,EQUIPMENT
E_001230,macro scale graduated tube,macro scale graduated tube,EQUIPMENT
E_001231,main valves,main valves,EQUIPMENT
E_001232,manually operated type,manually operated type,EQUIPMENT
E_001233,manufacturer,manufacturer,EQUIPMENT
E_001234,materials,materials,EQUIPMENT
E_001235,measuring cylinder,measuring cylinder,EQUIPMENT
E_001236,Measuring cylinders,measuring cylinders,EQUIPMENT
E_001237,measuring equipment,measuring equipment,EQUIPMENT
E_001238,mechanical rotator,mechanical rotator,EQUIPMENT
E_001239,mechanical stage,mechanical stage,EQUIPMENT
E_001240,mechanical stage controls,mechanical stage controls,EQUIPMENT
E_001241,medical-grade cotton wool,medical-grade cotton wool,EQUIPMENT
E_001242,membrane filter,membrane filter,EQUIPMENT
E_001243,Metal articles,metal articles,EQUIPMENT
E_001244,metal bowls,metal bowls,EQUIPMENT
E_001245,metal boxes,metal boxes,EQUIPMENT
E_001246,metal drum,metal drum,EQUIPMENT
E_001247,metal or plastic bucket,metal or plastic bucket,EQUIPMENT
E_001248,Metal test-tube rack,metal test-tube rack,EQUIPMENT
E_001249,metal tray,metal tray,EQUIPMENT
E_001250,metal trays,metal trays,EQUIPMENT
E_001251,metal tube,metal tube,EQUIPMENT
E_001252,meter,meter,EQUIPMENT
E_001253,micro scale,micro scale,EQUIPMENT
E_001254,microhaematocrit capillary tube,microhaematocrit capillary tube,EQUIPMENT
E_001255,microhaematocrit centrifuge,microhaematocrit centrifuge,EQUIPMENT
E_001256,microhaematocrit head attachment,microhaematocrit head attachment,EQUIPMENT
E_001257,microhaematocrit tube,microhaematocrit tube,EQUIPMENT
E_001258,microhaematocrit tube holder,microhaematocrit tube holder,EQUIPMENT
E_001259,Microhaematocrit tube holders,microhaematocrit tube holders,EQUIPMENT
E_001260,micrometer,micrometer,EQUIPMENT
E_001261,micrometer disc,micrometer disc,EQUIPMENT
E_001262,micrometer scale slide,micrometer scale slide,EQUIPMENT
E_001263,micropipette,micropipette,EQUIPMENT
E_001264,Micropipettes,micropipettes,EQUIPMENT
E_001265,microscope,microscope,EQUIPMENT
E_001266,microscope lamp,microscope lamp,EQUIPMENT
E_001267,microscope light source,microscope light source,EQUIPMENT
E_001268,Microscope or magnifying glass,microscope or magnifying glass,EQUIPMENT
E_001269,microscope slide,microscope slide,EQUIPMENT
E_001270,Microscope slides,microscope slides,EQUIPMENT
E_001271,microscope stage,microscope stage,EQUIPMENT
E_001272,Microscope with dark-field attachment,microscope with dark-field attachment,EQUIPMENT
E_001273,microscope-slide boxes,microscope-slide boxes,EQUIPMENT
E_001274,Microscopes1,microscopes1,EQUIPMENT
E_001275,microscopy,microscopy,EQUIPMENT
E_001276,microtitre plate,microtitre plate,EQUIPMENT
E_001277,microtitre plates,microtitre plates,EQUIPMENT
E_001278,mirror,mirror,EQUIPMENT
E_001279,Modern microscopes,modern microscopes,EQUIPMENT
E_001280,modern objectives,modern objectives,EQUIPMENT
E_001281,Mohr clip,mohr clip,EQUIPMENT
E_001282,monthly report forms,monthly report forms,EQUIPMENT
E_001283,mortar,mortar,EQUIPMENT
E_001284,needle,needle,EQUIPMENT
E_001285,needle and syringe,needle and syringe,EQUIPMENT
E_001286,needles,needles,EQUIPMENT
E_001287,negative control,negative control,EQUIPMENT
E_001288,Negative control tube,negative control tube,EQUIPMENT
E_001289,Neubauer chamber,neubauer chamber,EQUIPMENT
E_001290,Neubauer counting chamber,neubauer counting chamber,EQUIPMENT
E_001291,Neubauer ruled chamber,neubauer ruled chamber,EQUIPMENT
E_001292,new glassware,new glassware,EQUIPMENT
E_001293,new piece of equipment,new piece of equipment,EQUIPMENT
E_001294,new slides,new slides,EQUIPMENT
E_001295,newspaper,newspaper,EQUIPMENT
E_001296,nitrocellulose strip,nitrocellulose strip,EQUIPMENT
E_001297,Ni–Cd battery,ni–cd battery,EQUIPMENT
E_001298,Non-disposable containers,non-disposable containers,EQUIPMENT
E_001299,non-disposable specimen containers,non-disposable specimen containers,EQUIPMENT
E_001300,numbered stand,numbered stand,EQUIPMENT
E_001301,nylon coffee strainers,nylon coffee strainers,EQUIPMENT
E_001302,nylon thread,nylon thread,EQUIPMENT
E_001303,objective,objective,EQUIPMENT
E_001304,objectives,objectives,EQUIPMENT
E_001305,ocular,ocular,EQUIPMENT
E_001306,ocular micrometer,ocular micrometer,EQUIPMENT
E_001307,ocular micrometer scale,ocular micrometer scale,EQUIPMENT
E_001308,oil stove,oil stove,EQUIPMENT
E_001309,Oil-immersion objective,oil-immersion objective,EQUIPMENT
E_001310,oily slides,oily slides,EQUIPMENT
E_001311,open container,open container,EQUIPMENT
E_001312,open two-pan balance,open two-pan balance,EQUIPMENT
E_001313,Optical instruments,optical instruments,EQUIPMENT
E_001314,optical parts,optical parts,EQUIPMENT
E_001315,orange sticks,orange sticks,EQUIPMENT
E_001316,Ordinary calibrated dropping pipettes,ordinary calibrated dropping pipettes,EQUIPMENT
E_001317,Ordinary glass,ordinary glass,EQUIPMENT
E_001318,ordinary pipettes,ordinary pipettes,EQUIPMENT
E_001319,outflow valve,outflow valve,EQUIPMENT
E_001320,outlet valve,outlet valve,EQUIPMENT
E_001321,outpatient’s table,outpatient’s table,EQUIPMENT
E_001322,oven,oven,EQUIPMENT
E_001323,P tubes,p tubes,EQUIPMENT
E_001324,pad of gauze,pad of gauze,EQUIPMENT
E_001325,pan,pan,EQUIPMENT
E_001326,panel,panel,EQUIPMENT
E_001327,pans,pans,EQUIPMENT
E_001328,paper,paper,EQUIPMENT
E_001329,Pasteur pipette,pasteur pipette,EQUIPMENT
E_001330,Pasteur pipette or capillary tube,pasteur pipette or capillary tube,EQUIPMENT
E_001331,Pasteur pipettes,pasteur pipettes,EQUIPMENT
E_001332,patient tube,patient tube,EQUIPMENT
E_001333,pellets,pellets,EQUIPMENT
E_001334,penicillin bottles,penicillin bottles,EQUIPMENT
E_001335,perforated bucket,perforated bucket,EQUIPMENT
E_001336,pestle and mortar,pestle and mortar,EQUIPMENT
E_001337,Petri,petri,EQUIPMENT
E_001338,Petri dish,petri dish,EQUIPMENT
E_001339,Petri dishes,petri dishes,EQUIPMENT
E_001340,photoelectric colorimeter,photoelectric colorimeter,EQUIPMENT
E_001341,Photometer or colorimeter,photometer or colorimeter,EQUIPMENT
E_001342,piece of dark paper,piece of dark paper,EQUIPMENT
E_001343,piece of glassware,piece of glassware,EQUIPMENT
E_001344,pill bottle,pill bottle,EQUIPMENT
E_001345,pipette,pipette,EQUIPMENT
E_001346,pipettes,pipettes,EQUIPMENT
E_001347,pipetting and dispensing devices,pipetting and dispensing devices,EQUIPMENT
E_001348,piston,piston,EQUIPMENT
E_001349,plastic bag,plastic bag,EQUIPMENT
E_001350,plastic bottles,plastic bottles,EQUIPMENT
E_001351,Plastic bulb pipettes,plastic bulb pipettes,EQUIPMENT
E_001352,plastic dropper,plastic dropper,EQUIPMENT
E_001353,plastic dropper bottle,plastic dropper bottle,EQUIPMENT
E_001354,plastic filter,plastic filter,EQUIPMENT
E_001355,plastic ones,plastic ones,EQUIPMENT
E_001356,plastic pots,plastic pots,EQUIPMENT
E_001357,plastic strainer,plastic strainer,EQUIPMENT
E_001358,Plastic syringe,plastic syringe,EQUIPMENT
E_001359,plastic weigh boat,plastic weigh boat,EQUIPMENT
E_001360,plastic-capped bottle,plastic-capped bottle,EQUIPMENT
E_001361,plate,plate,EQUIPMENT
E_001362,plates,plates,EQUIPMENT
E_001363,plugs,plugs,EQUIPMENT
E_001364,plunger,plunger,EQUIPMENT
E_001365,polyethylene bottle,polyethylene bottle,EQUIPMENT
E_001366,porcelain dish,porcelain dish,EQUIPMENT
E_001367,positive control,positive control,EQUIPMENT
E_001368,Positive control tube,positive control tube,EQUIPMENT
E_001369,preparation,preparation,EQUIPMENT
E_001370,preservative,preservative,EQUIPMENT
E_001371,pressure cooker,pressure cooker,EQUIPMENT
E_001372,Pressure cooker with revolving valve,pressure cooker with revolving valve,EQUIPMENT
E_001373,pressure gauge,pressure gauge,EQUIPMENT
E_001374,protective clothing,protective clothing,EQUIPMENT
E_001375,protein dipstick,protein dipstick,EQUIPMENT
E_001376,pump,pump,EQUIPMENT
E_001377,rack,rack,EQUIPMENT
E_001378,Rack for drying slides,rack for drying slides,EQUIPMENT
E_001379,rack provided,rack provided,EQUIPMENT
E_001380,rapid plasma,rapid plasma,EQUIPMENT
E_001381,razor,razor,EQUIPMENT
E_001382,razor blade,razor blade,EQUIPMENT
E_001383,Reaction stand,reaction stand,EQUIPMENT
E_001384,reader,reader,EQUIPMENT
E_001385,reagent refrigerator,reagent refrigerator,EQUIPMENT
E_001386,reagent shelf,reagent shelf,EQUIPMENT
E_001387,receptacle,receptacle,EQUIPMENT
E_001388,receptacles,receptacles,EQUIPMENT
E_001389,recipient container,recipient container,EQUIPMENT
E_001390,reduced condenser aperture,reduced condenser aperture,EQUIPMENT
E_001391,reference tube,reference tube,EQUIPMENT
E_001392,refrigerator,refrigerator,EQUIPMENT
E_001393,register,register,EQUIPMENT
E_001394,reservoir,reservoir,EQUIPMENT
E_001395,resin,resin,EQUIPMENT
E_001396,restopper,restopper,EQUIPMENT
E_001397,reusable needles,reusable needles,EQUIPMENT
E_001398,Reusable syringes,reusable syringes,EQUIPMENT
E_001399,reusable syringes and needles,reusable syringes and needles,EQUIPMENT
E_001400,revolution counter,revolution counter,EQUIPMENT
E_001401,right-hand pan,right-hand pan,EQUIPMENT
E_001402,rods,rods,EQUIPMENT
E_001403,rotator,rotator,EQUIPMENT
E_001404,Round bottles,round bottles,EQUIPMENT
E_001405,rubber bulb,rubber bulb,EQUIPMENT
E_001406,rubber cushions,rubber cushions,EQUIPMENT
E_001407,rubber gloves,rubber gloves,EQUIPMENT
E_001408,rubber safety bulb,rubber safety bulb,EQUIPMENT
E_001409,rubber stamps,rubber stamps,EQUIPMENT
E_001410,rubber teat,rubber teat,EQUIPMENT
E_001411,Ruled counting chamber,ruled counting chamber,EQUIPMENT
E_001412,ruler,ruler,EQUIPMENT
E_001413,safety bulb,safety bulb,EQUIPMENT
E_001414,safety cabinet,safety cabinet,EQUIPMENT
E_001415,safety valve,safety valve,EQUIPMENT
E_001416,Sahli,sahli,EQUIPMENT
E_001417,Sahli pipette,sahli pipette,EQUIPMENT
E_001418,saline mount,saline mount,EQUIPMENT
E_001419,saline mounts,saline mounts,EQUIPMENT
E_001420,saline preparation,saline preparation,EQUIPMENT
E_001421,sand filter,sand filter,EQUIPMENT
E_001422,saucepan,saucepan,EQUIPMENT
E_001423,scale,scale,EQUIPMENT
E_001424,scale reader,scale reader,EQUIPMENT
E_001425,scales,scales,EQUIPMENT
E_001426,scalpel,scalpel,EQUIPMENT
E_001427,scalpel blade,scalpel blade,EQUIPMENT
E_001428,scalpel or razor blade,scalpel or razor blade,EQUIPMENT
E_001429,scalpels,scalpels,EQUIPMENT
E_001430,screen,screen,EQUIPMENT
E_001431,screw cap,screw cap,EQUIPMENT
E_001432,screw-cap,screw-cap,EQUIPMENT
E_001433,screw-cap or glass-stoppered bottle,screw-cap or glass-stoppered bottle,EQUIPMENT
E_001434,screw-capped tube,screw-capped tube,EQUIPMENT
E_001435,screw-top container,screw-top container,EQUIPMENT
E_001436,sealed bottle,sealed bottle,EQUIPMENT
E_001437,second card,second card,EQUIPMENT
E_001438,second centrifuge tube,second centrifuge tube,EQUIPMENT
E_001439,second container,second container,EQUIPMENT
E_001440,second microscope,second microscope,EQUIPMENT
E_001441,second slide,second slide,EQUIPMENT
E_001442,second tube,second tube,EQUIPMENT
E_001443,separate weights,separate weights,EQUIPMENT
E_001444,septic tank,septic tank,EQUIPMENT
E_001445,Serological pipette,serological pipette,EQUIPMENT
E_001446,Serological pipettes,serological pipettes,EQUIPMENT
E_001447,set of weights,set of weights,EQUIPMENT
E_001448,Shallow dish,shallow dish,EQUIPMENT
E_001449,sharps,sharps,EQUIPMENT
E_001450,side arm,side arm,EQUIPMENT
E_001451,Siliconized glass plates,siliconized glass plates,EQUIPMENT
E_001452,sink,sink,EQUIPMENT
E_001453,sintered glass plate,sintered glass plate,EQUIPMENT
E_001454,skin-cutting and invasive instruments,skin-cutting and invasive instruments,EQUIPMENT
E_001455,slide,slide,EQUIPMENT
E_001456,Slide forceps,slide forceps,EQUIPMENT
E_001457,slide preparation,slide preparation,EQUIPMENT
E_001458,slide rack,slide rack,EQUIPMENT
E_001459,Slide racks,slide racks,EQUIPMENT
E_001460,slide well,slide well,EQUIPMENT
E_001461,slides,slides,EQUIPMENT
E_001462,slides and tubes,slides and tubes,EQUIPMENT
E_001463,small autoclave,small autoclave,EQUIPMENT
E_001464,Small battery-operated centrifuges,small battery-operated centrifuges,EQUIPMENT
E_001465,small beaker,small beaker,EQUIPMENT
E_001466,small bottle,small bottle,EQUIPMENT
E_001467,small caps,small caps,EQUIPMENT
E_001468,small compartment,small compartment,EQUIPMENT
E_001469,small container,small container,EQUIPMENT
E_001470,small containers,small containers,EQUIPMENT
E_001471,small cotton wool swab,small cotton wool swab,EQUIPMENT
E_001472,small flask,small flask,EQUIPMENT
E_001473,small glass tube,small glass tube,EQUIPMENT
E_001474,small glass tubes,small glass tubes,EQUIPMENT
E_001475,small graduated cylinder,small graduated cylinder,EQUIPMENT
E_001476,small measuring cylinders,small measuring cylinders,EQUIPMENT
E_001477,small pipettes,small pipettes,EQUIPMENT
E_001478,small test-tube,small test-tube,EQUIPMENT
E_001479,small test-tubes,small test-tubes,EQUIPMENT
E_001480,small tube,small tube,EQUIPMENT
E_001481,small tubes,small tubes,EQUIPMENT
E_001482,smear,smear,EQUIPMENT
E_001483,soft brush,soft brush,EQUIPMENT
E_001484,solar energy supply system,solar energy supply system,EQUIPMENT
E_001485,Solar panels,solar panels,EQUIPMENT
E_001486,solar stills,solar stills,EQUIPMENT
E_001487,solid-phase ELISA,solid-phase elisa,EQUIPMENT
E_001488,solid-phase system,solid-phase system,EQUIPMENT
E_001489,Some demineralizers,some demineralizers,EQUIPMENT
E_001490,spatula,spatula,EQUIPMENT
E_001491,special condenser,special condenser,EQUIPMENT
E_001492,Special graduated tubes,special graduated tubes,EQUIPMENT
E_001493,special holder,special holder,EQUIPMENT
E_001494,special scalpel,special scalpel,EQUIPMENT
E_001495,specimen clamp,specimen clamp,EQUIPMENT
E_001496,specimen container,specimen container,EQUIPMENT
E_001497,Specimen containers,specimen containers,EQUIPMENT
E_001498,Specimen tubes,specimen tubes,EQUIPMENT
E_001499,spectrophotometer,spectrophotometer,EQUIPMENT
E_001500,Spectrophotometer (reader),spectrophotometer (reader,EQUIPMENT
E_001501,spectrophotometer test-tube or cuvette,spectrophotometer test-tube or cuvette,EQUIPMENT
E_001502,Spectrophotometer1,spectrophotometer1,EQUIPMENT
E_001503,spectrophotometers,spectrophotometers,EQUIPMENT
E_001504,spindle,spindle,EQUIPMENT
E_001505,spirit lamp,spirit lamp,EQUIPMENT
E_001506,Spirit lamp or Bunsen burner,spirit lamp or bunsen burner,EQUIPMENT
E_001507,spirit level,spirit level,EQUIPMENT
E_001508,spoon,spoon,EQUIPMENT
E_001509,spoon handle,spoon handle,EQUIPMENT
E_001510,spreader,spreader,EQUIPMENT
E_001511,sputum pot,sputum pot,EQUIPMENT
E_001512,sputum pots,sputum pots,EQUIPMENT
E_001513,Sputum pots and tubes,sputum pots and tubes,EQUIPMENT
E_001514,sputum smears,sputum smears,EQUIPMENT
E_001515,stage,stage,EQUIPMENT
E_001516,stage micrometer,stage micrometer,EQUIPMENT
E_001517,stain,stain,EQUIPMENT
E_001518,stain solution,stain solution,EQUIPMENT
E_001519,stained smears,stained smears,EQUIPMENT
E_001520,staining bottle,staining bottle,EQUIPMENT
E_001521,staining box,staining box,EQUIPMENT
E_001522,staining surface,staining surface,EQUIPMENT
E_001523,staining tank,staining tank,EQUIPMENT
E_001524,staining trough,staining trough,EQUIPMENT
E_001525,Staining troughs,staining troughs,EQUIPMENT
E_001526,stand,stand,EQUIPMENT
E_001527,standard chart,standard chart,EQUIPMENT
E_001528,standard control chart,standard control chart,EQUIPMENT
E_001529,standard curve,standard curve,EQUIPMENT
E_001530,standard filter,standard filter,EQUIPMENT
E_001531,standard tubes,standard tubes,EQUIPMENT
E_001532,stapler,stapler,EQUIPMENT
E_001533,stem,stem,EQUIPMENT
E_001534,Sterile blood lancet,sterile blood lancet,EQUIPMENT
E_001535,sterile centrifuge tube,sterile centrifuge tube,EQUIPMENT
E_001536,sterile cotton wool swab,sterile cotton wool swab,EQUIPMENT
E_001537,sterile cotton wool swabs,sterile cotton wool swabs,EQUIPMENT
E_001538,sterile equipment,sterile equipment,EQUIPMENT
E_001539,sterile flask,sterile flask,EQUIPMENT
E_001540,sterile lancet,sterile lancet,EQUIPMENT
E_001541,sterile needle,sterile needle,EQUIPMENT
E_001542,sterile scalpel,sterile scalpel,EQUIPMENT
E_001543,sterile test-tube,sterile test-tube,EQUIPMENT
E_001544,sterile tube,sterile tube,EQUIPMENT
E_001545,stick,stick,EQUIPMENT
E_001546,still,still,EQUIPMENT
E_001547,stirring rod,stirring rod,EQUIPMENT
E_001548,Stirring rods,stirring rods,EQUIPMENT
E_001549,stirrups,stirrups,EQUIPMENT
E_001550,stock solutions,stock solutions,EQUIPMENT
E_001551,stool or sputum boxes,stool or sputum boxes,EQUIPMENT
E_001552,stopcock,stopcock,EQUIPMENT
E_001553,stopper,stopper,EQUIPMENT
E_001554,stoppered flask,stoppered flask,EQUIPMENT
E_001555,Stopwatch,stopwatch,EQUIPMENT
E_001556,strip of filter-paper,strip of filter-paper,EQUIPMENT
E_001557,Stuart transport medium,stuart transport medium,EQUIPMENT
E_001558,stylet,stylet,EQUIPMENT
E_001559,Such bottles,such bottles,EQUIPMENT
E_001560,such instruments,such instruments,EQUIPMENT
E_001561,supernatant safety cabinet,supernatant safety cabinet,EQUIPMENT
E_001562,supports,supports,EQUIPMENT
